text	label
1214-92, English philosopher and scientist. He was a Franciscan friar, and is said to have been imprisoned for his views. He wrote on optics, astronomy, and alchemy.  Bacon's works were not published until after his death.  He is often called the "Father of Experimental Science."  Bacon was a great advocate of the study of nature by experiment.  He was also a strong opponent of the Church's interference with science.  He was	1
John Bacon was a British sculptor, born in Southwark on the 24th of November 1740. He was the son of Thomas Bacon, a cloth-worker, whose forefathers possessed a considerable estate in Somersetshire.	0
1754-1826, English architect. He designed many churches, including St. Mary's, Oxford, and St. George's, Hanover Square, London. 1787-1826, he was professor of architecture at the Royal Academy.	1
Francis Bacon was an English philosopher, statesman and essayist. Very little is known of Bacon's early life and education. At Cambridge he applied himself diligently to the several sciences as then taught, and came to the conclusion that the methods employed and the results attained were alike erroneous.	0
1561-1626, English philosopher, statesman, and author. He was one of the most influential men of his age, and is regarded as the founder of modern philosophy. He was also a great literary artist. His works are full of brilliant thought and vigorous expression. 1911 Britannica. 11th ed. 1910-1911. T.F. Hoad. (A Dictionary of English Words.) 1986. Oxford University Press. 1911 Encyclopaedia Britannica	1
Backgammon is a game played with draughtsmen and a special board, depending on the throw of dice. It is said to have been invented about the 10th century. A similar game was known to the Romans, and Plato alludes to a game in which dice were thrown and men were placed after due consideration.	0
Backgammon is a game played by two persons with 15 men each on opposite sides of a board divided into 24 squares, or points, alternately colored black and white.  The object is to bring all one's men off the board before the opponent does so.  The game is played with dice, and the men are moved according to the number thrown.  The game is said to be of Persian origin, but it is now played throughout the world.  It is a very popular game in England, and is often played for money.  The rules are simple,	1
Baby-farming is a term meaning generally the taking in of infants to nurse for payment, but usually with an implication of improper treatment. Previous to the year 1871 the abuse of the practice of baby-farming in England had grown to an alarming extent, while the trials of Margaret Waters and Mary Hall called attention to the infamous relations between the lying-in houses and the baby-farming houses of London.	0
1. The care of infants by persons not their parents. 2. The business of keeping children for hire. 3. The employment of women to nurse and care for infants. 4. The practice of keeping children for hire, or of receiving them into one's house with the intention of profiting by their presence. 5. The employment of women to nurse and care for infants, with the object of profiting by their presence. 6. The employment of women to nurse and care for infants, with the object of profiting by their presence. 7. The employment of women to nurse and care for infants, with the object of profiting by their presence. 8. The employment of women to nurse and care for infants, with the object of profiting by their	1
A babu is a native Indian clerk. The word is really a term of respect attached to a proper name, like "master" or "Mr," and Babu-ji is still used in many parts of India, meaning "sir"; but without the suffix the word itself is now generally used contemptuously as signifying a semi-literate native, with a mere veneer of modern education.	0
1. A native clerk or official in India; 2. A native who has been educated in English schools; 3. A native who is a mere imitator of Europeans; 4. A native who is a mere talker of English; 5. A native who is a mere talker of English and a mere imitator of Europeans. 6. A native who is a mere talker of English, a mere imitator of Europeans, and a mere imitator of the manners and customs of Europeans. 7. A native who is a mere talker of English, a mere imitator of Europeans, a mere imitator of the manners and customs of Europeans, and a mere talker of nonsense. 8. A native who is	1
Baboon is properly the designation of the long-muzzled, medium-tailed Egyptian monkey, scientifically known as Papio anubis. In a wider sense, the term is applied to all the members of the genus Papio (formerly known as Cynocephalus) now confined to Africa and Arabia, although in past times extending into India.	0
Baboons are large monkeys, with long snouts and long canine teeth, found in Africa and Arabia. They are very intelligent animals, and are often kept as pets.  They are also called apes.  Baboons are divided into several species, such as the yellow baboon, the olive baboon, the hamadryas, and the mandrill.  The mandrill is the largest of all the baboons, and has a very large head, with a red face and blue cheeks.  The male is distinguished by a bright red rump, which is marked with black and white stripes.  The female has a duller color, and her rump is brown	1
Although not unique in its conception or theme, 'Broadway After Dark,' which heads an exceptionally well balanced bill at the Palladium this week, is a notable film if only for its direction, photography, and acting.	0
1925. Photography is a fine art, and it is a pity that so many people do not realize it.  1925	1
You will send me to hell and others with me. You will make my name a by-word in the gutters. By making a public character of me again you will bring renewed shame to my parents. You will make my little sister, who has all her beautiful life before her, hang her head in the presence of all her companions. I say you will do this. I mean that you can do it. Are you going to do it? Tell me, are you going to do it?	0
"If you publish my story, you will be publishing the truth. You will be doing your duty. You will be helping me. You will be helping me to get rid of the stigma which has been put upon me. You will be helping me to get rid of the feeling of shame which has been put into my heart. You will be helping me to get rid of the feeling of despair which has been put into my soul. You will be helping me to get rid of the feeling of degradation which has been put upon me. You will be helping me to get rid of the feeling of hopelessness which has been put into my life. You will be helping me to get rid of the feeling of despair which has been put into my heart. You will be helping me to get rid of the feeling of shame which has been put into my soul. You will be helping me to get rid of the feeling of degradation which has been put upon me. You will be helping me to get rid of	1
Oh, my! Yo' niggah dog, an' from Ameriky, I do 'clare! Come heah, honey, an' let ole Dinah pat yo' head!	0
"Oh, Judge! Oh, Judge! How are you? I've been looking for you all over London. I've been waiting for you ever since I came here. I've been waiting for you ever since I came here. I've been waiting for you ever since I came here. I	1
Just as I was about to turn into the street where stood my hotel home, I saw coming towards me with outstretched hand and smiling countenance, the wellknown and distinguished editor of one of London's high-class periodicals, in the pages of which an article of mine had just appeared, and for which I had received a most liberal check and such a kind and encouraging letter of thanks as only an English editor knows how to write.	0
1902 was a liberal year for women. 1902 was a year when women were beginning to be recognized as citizens. 1902 was a year when women were beginning to be recognized as citizens. 1902 was a year when women were beginning to be recognized as citizens. 1902 was a year when women were beginning to be recognized as citizens. 1902 was a year when women were beginning to be recognized as citizens. 1902 was a year when women were beginning to be recognized as citizens. 1902 was a year when women were beginning to be recognized as citizens. 19	1
The object in either case is to continue the life of the Species; the essence of both is self-sacrifice; the first manifestation of the sacrifice is to make provision for Others by helping them to draw the first few breaths of life.	0
The two processes are not only different, but they are antagonistic.  They are as different as the two poles of a magnet.  They are as different as the two sides of a coin.  They are as different as the two ends of a lever.  They are as different as the two ends of a pendulum.  They are as different as the two ends of a balance.	1
But the real answer is the general one, that to make animals human required a conspiracy of circumstances which neither Birds nor any other animal fell heir to.	0
But the fact that they have no language is a proof that they have no mind.  The two are inseparably connected.  The absence of one is a proof of the absence of the other.  The presence of one is a proof of the presence of the other.  The absence of language is a proof of the absence of mind.  The presence of language is a proof of the	1
The attacks on the Darwinian theory from the outside were never so keen as are the controversies now raging in scientific circles, over the fundamental principles of Darwinism itself. On at least two main points--sexual selection and the origin of the higher mental characteristics of man--Mr. Alfred Russel Wallace, co-discoverer with Darwin of the principle of Natural Selection though he be, directly opposes his colleague. Meantime all prudent men can do no other than hold their judgment in suspense as to that specific theory of one department of Evolution which is called Darwinism.	0
1. The theory of evolution is now accepted as a fact by all naturalists, and is regarded as the key to the whole problem of life. 2. It is not a mere hypothesis, but a system of facts, which have been accumulated by the patient labors of many generations of men. 3. It is not a theory of the origin of species, but of the origin of varieties. 4. It is not a theory of the origin of life, but of the origin of living forms. 5. It is not a theory of the origin of the universe, but of the origin of living things. 6. It is not a theory of the origin of matter, but of the origin of living matter. 7. It is not a theory of the origin of energy, but of the origin of living energy. 8. It is not a theory of	1
Any Biology, any Sociology, any Evolution, which is based on a single factor, is as untrue as the old Geology. It is only when both the Struggle for Life and the Struggle for the Life of Others are kept in view, that any scientific theory of Evolution is possible.	0
It is not; it is only a part of the whole truth. The struggle for life is not the whole of evolution, but only a part of it; and the struggle for life is not the struggle of each against all, but the struggle of each for the life of others.  24	1
On the 4th, the caravan came up, and on the following morning was dispatched forward, the leader being spurred on with the promise of a liberal reward if he hurried to Unyanyembe.	0
of the population of the world are liberal, and they are increasing.  Stanley.	1
Cairo is a fascinating place. It would be long before I should tire of watching the life on the streets. Arabs, in long flowing robes, Jews, Mohammedans, tall black men from the Soudan, English soldiers, officers, English ladies, donkeys, tram cars, and handsome carriages all mingle in confusion.	0
Cairo is a city of contrasts. It is a city of the past, of the present, and of the future. It is a city of the desert, of the Nile, and of the sea. It is a city of the East, of the West, and of the North. It is a city of the poor, of the rich, and of the famous. It is a city of the dead, of the living, and of the unborn. It is a city of the old, of the young, and of the children. It is a city of the sick, of the well, and of the healthy. It is a city of the ignorant, of the learned, and of the wise. It is a city of the wicked, of the good, and of the virtuous	1
I am getting to understand the money at last. The banks cash our American Express Company's cheques with English gold in sovereigns. You can imagine how heavy twenty of these are. In Italy we could get paper money, and go to the bank often; but in India I have twice already had my funds run almost to zero before I could get a chance to replenish, so I find it necessary to carry large sums.	0
10 rupees is the smallest note, and it is not easy to get change for a rupee. The Indian rupee is divided into 160 annas, or 80 pice, and the pice is subdivided into 64 pies. 12 pies make a pice, and 12 pices make an anna. 10 rupees are worth about £1 15s. 3d. sterling. 1 rupee is worth about 17s. 6d. sterling. 1 anna is worth about 1s. 10d. sterling. 1 pice is worth about 1d. sterling. 1 pie is worth about 1½d. sterling. 1 rupee is worth about 17s. 6d. sterling. 1 ann	1
Tourists are very rare in these parts, and all the little brown people along the way showed great interest in us. Tiny boys on the road took off their caps, mothers turned their babies around to see the strange sight, old people, going home hand in hand from their day's work in the fields, called out a cheerful greeting.	0
The Japanese are not at all like the Chinese, who are so often described as being very polite and courteous. They are quite the reverse. They are very rude and impolite, and they do not seem to care whether you are pleased or not.  I have been called a "foreign devil" more than once, and have been stared at with open hostility.  I have been insulted, and have had my luggage searched.  I have been refused service in restaurants, and have been refused admittance to theatres.  I have been refused permission to enter the country.  I have been refused permission to leave it.  I have been refused permission to go into certain parts of it.  I have been refused permission to go into certain houses.  I have been refused permission	1
All the while the distant Pyramids lured us on. These are known as the Pyramids of Ghizeh. At the end of the car line, a crowd of Egyptians with camels and donkeys were in waiting, and our guide soon had us all mounted on camels with a boy to lead each beast. I had a nice, clean, intelligent-looking boy, but I approached the camel allotted me with some trepidation.	0
12 miles from Cairo, the road winds through a desert of sand and stones, and then comes to the pyramids. They are not so large as they look, but they are very old, and very grand.  The sun shines on them, and makes them look like great golden mountains.  The pyramids are built of stone, and are covered with a kind of white dust.  They are very old, and have been there for thousands of years.  They were built by the kings of Egypt, who lived long ago.  They were made to keep their bodies safe after they died.  The kings thought that if they were buried in these great pyramids, they would be safe from harm.  But now, after all these years, the pyramids are still standing, and they are still beautiful.  They are one of the most wonderful things in the world.	1
There is a "pull" about the place that is irresistible. It is embowered in green trees and shrubs, with fragrant flowers everywhere; the roads are fine and hard, the streets are lighted with gas, but most bewitching of all are the people. They are so quaint as to clothes, or lack of them, so bright-eyed and smiling.	0
The streets are crowded with people, and the traffic is heavy. The natives are very friendly, and the Europeans are generally well dressed. The shops are numerous, and the goods are cheap. The climate is delightful, and the scenery is beautiful.  The harbor is one of the finest in the world, and the ships are constantly coming and going.  The city is full of life and activity, and it is a pleasure to walk its streets.  The people are hospitable, and the food is excellent.  It is a place where one can find everything he needs, and it is a pleasure to live there.  The climate is delightful, and the scenery is beautiful.  The harbor is one of the finest in the world, and the ships are constantly coming and going.  The	1
A revolution in which you alter all present forms of expression – a revolution in which you efface the habit of centuries of education – a revolution in which the use of the words “my house,” “my coat,” “my watch,” “my book,” all disappear.	0
The mental revolution is a change in the minds of the people, and that is a thing which no politician can bring about.  [Laughter.]  I do not think that any man can bring about a mental revolution.  [Laughter.]  I do not think that any man can bring about a mental revolution.  [Laughter.]  I do not think that any man can bring	1
Civilisation has only been in proportion to the energy and enterprise of the individual.	0
1. The individual is the unit of society. 2. The individual is the creator of all wealth. 3. The individual is the inventor of all science. 4. The individual is the originator of all art. 5. The individual is the discoverer of all truth.	1
The human personality, whether called the soul or the spirit, does not go out of the body at death, but retreats within the body, back into the germ from which that body grew, and from which, provided the "deeds done in the body" were not such as to destroy its vitality, there is ground to infer that another body will grow.	0
1. It is not annihilated; it lives on. 2. It is not imprisoned in a body of matter, but is free to move from place to place. 3. It is not conscious of its surroundings, but is in a state of unconsciousness. 4. It is not conscious of its own existence, but is in a state of unconsciousness. 5. It is not conscious of its own identity, but is in a state of unconsciousness. 6. It is not conscious of its own individuality, but is in a state of unconsciousness.	1
As the Animal Monad is as immortal as the Human Monad, and as the Animal has the seeds of all the principles (including the human) in itself, the only difference between the two is that in the Animal the specifically human principles are latent and potential and await their development in the future, but in the Man they are active and potent.	0
Animals have souls, but they are not immortal.  They are not conscious of their own existence, nor do they know anything of the future.  They are unconscious of the past, and have no memory.  They are simply the instruments of nature, and are not responsible for their actions.  They are not capable of sin or virtue.  They are not capable of being rewarded or punished.  They are not capable of being saved or damned.  They are not capable of being resurrected	1
When his body collapses and dissolves, he is dead, and remains dead till he lives again in a new, organized vital body.	0
When the time comes, the Lord will come to take His people to Himself. 1 Thessalonians 4:17. 1 Peter 1:5. 1 John 3:2. 1 Corinthians 15:51-52. 2 Thessalonians 2:1. 2 Timothy 4:8. 1 Thess	1
The answer is, it was now the policy of the French to act strictly on the defensive.	0
1. Because the British were not prepared to undertake a campaign of any magnitude. 2. Because the French had no intention of making any further attempt to invade the English colonies. 3. Because the French were waiting for the arrival of reinforcements from France. 4. Because the French were awaiting	1
I heard some news that astonished me.	0
1. I heard some news which astonished me. 2. I heard some news that astonished me	1
"Cloud" is a noun. "Hid" is a verb. "Moon" is a noun.	0
Cloud, moon, are nouns; hid is a verb.  insufficient information.  insufficient information.  insufficient information.  insufficient information.  insufficient information.  insufficient	1
"Butcher" is a singular noun, and its plural would be "butchers." "The singular and plural forms of "sheep" are the same, and it could be either singular or plural in this context.	0
"Sheep" stands for more than one; "sheep" is the singular. "Butcher" stands for one; "butchers" is the plural.  "Killed" stands for one; "kill" is the singular.  "The" stands for one; "the	1
Darwin’s work is an attempt to account the diversities of life on our globe by means of continuous development, without the intervention of special creative fiats at the origin of each species; the extreme conclusion of which is the physiological relationship and community of origin of all living beings. Darwin’s views have been adopted by some of the most scientific men of the age, while by others they are denounced as unfounded and absurd.	0
The theory of evolution by natural selection has been accepted by the majority of scientific men as the best explanation of the origin of species.  But it is not yet generally admitted that the same law applies to man.  The evidence of the antiquity of man is still very imperfect, and the facts which have been adduced in support of the theory of his descent from the anthropoid apes are not sufficiently strong to satisfy all students.  The theory of the origin of species by natural selection is now generally accepted by the majority of scientific men.  But it is not yet generally admitted that the same law applies to man.  The evidence of the antiquity of man is still very imperfect, and the facts which have been adduced in support of the theory of his descent from the anthropoid apes are not sufficiently strong to satisfy all students.  The theory of the origin of species by natural	1
the beginning of the American Civil War	0
1835.  insufficient information.  insufficient information	1
There is no more tragic spectacle than that of a man of genius who is not a man of honor. And yet, until vaster and more definitive studies of the problems of homosexuality, of degeneracy, and of criminal pathology shall have been completed, Wilde will continue to be what Byron has been aptly termed: "a fascinating trouble."	0
He was a man of genius, but he was also a man of passion, and passion is not always a good thing.  It is not a good thing when it is so strong as to make a man incapable of doing his work.  But it is a good thing when it makes him do his work better than other men can do it.  And this is what happened with Oscar Wilde.  His passion for beauty made him a great artist.  His passion for life made him a great philosopher.  His passion for love made him a great poet.  His passion for truth made him	1
The worst difficulty is in the use of the Centigrade scale below freezing. Any one who has had to study figures, half of which have minus signs before them, knows the amount of labor involved.	0
100° C is the boiling point of water, and 0° C its freezing point; but the boiling point of water at 32° F, and its freezing point at 212° F. 100° C is not twice as hot as 0° C, nor 32° F as hot as 212° F.	1
You can not get rid of the established divisions of the circle and the points of the compass. You can not escape from those quarters which the order of Nature in several ways forces on us.	0
1. It is not a natural system, but one which has been arbitrarily adopted by the French. 2. It is not a decimal system, but a duodecimal one. 3. It is not a system of weights and measures, but a system of weights and lengths. 4. It is not a system of weights and lengths, but a system of weights and capacities.	1
It can not be denied that there is, and has been for many years, a strong tendency toward the decimal sub-division of single units, even among users of our own clumsy system of weights and measures.	0
1. The pound, ounce, and grain are the units of weight in the English system. 2. The pound is divided into sixteen ounces, and the ounce into sixteen grains. 3. The pound avoirdupois is the common commercial unit of weight in the United States. 4. The pound troy is used by apothecaries and jewelers. 5. The pound apothecaries is used by physicians. 6. The pound tower is used by	1
Men do not go to war or enter upon any dangerous calling with the purpose of exempting women.	0
"The love of the other sex is a spur to the endeavor of either, but the choice of occupations calling for physical force is instinctive with the sex possessing it in greatest degree."  8	1
But it is the camera that catches these attitudes the best of all for us, and last summer I paid very considerable attention to the photography of adult living frogs. Most of these results were as fine as could be desired, and one of the best of them is presented here as an example (see figure).	0
Photography is now so cheap and easy that every one can afford to have his picture taken.  The camera is as much a household implement as the sewing-machine or the washboard.  Photography is now so cheap and easy that every one can afford to have his picture taken.  The camera is as much a household implement as the sewing-machine or the washboard.  Photography is now so cheap and easy that every one can afford to have his picture taken.  The camera is as much a household	1
Ladies generally prefer smaller sizes.	0
They use a larger sheet, and one with a border round it.  It is called "letter-note," and is about 6 by 9 inches in size.  It is also more orn	1
Paper with a black border, the width of the border corresponding somewhat to the nearness of the relationship and the recentness of the bereavement.	0
It is paper printed with black lines, or with black letters on white ground.  It is used for envelopes, visiting cards, etc.  It is not necessary to use it, but it is very generally done.  It is a mark of respect to the memory of the deceased.  It	1
The name of the post-office and the name of the state.	0
1. The name of the town; 2. The name of the county.  insufficient information.  insufficient information.  insufficient information.  insufficient information.  insufficient	1
but if their letters are valuable with such a defect, how much more so they would be without it!	0
But it is not necessary for any man to write badly, and it is not becoming for him to do so.  1	1
Pursuing the negro up a flight of stairs in an Eleventh street saloon, the officer was mortally wounded, but before breathing his last fired the shot that killed the negro.	0
12:30 before midnight, when he was called to the house of Mr. and Mrs. Crippen, 128 West 10th street, New York. 12:30 before midnight, when he was called to the house of Mr. and Mrs. Crippen, 128 West 10th street, New York.	1
They are useful to remove surplus fluids from the body.	0
They are said to be beneficial in obesity, as they cause sweating and thus remove fat from the body.  Gould and Pyle's Cyclopedia of Practical Medicine and Surgery, With Particular Reference to	1
Uncle Gideon, my mother bids me tell you that she is dying, and that you must come to her at once.	0
"Mother is dying, Gideon. Go, go quickly."  She spoke in a low, hurried voice, and her eyes shone with a strange light.  "Go, Gideon, go quickly."  She repeated the words, and then, as if she had suddenly remembered something,	1
I know what I think, but I don't want to speak yet; only I want to know, Ruth, about that verse; I found that, and thought about it. I couldn't see that it means what you think it does. I used to think in my very heart that joining the church, and trying to do about right, was all there was of religion; but I have found that I was wonderfully mistaken.	0
"I don't know what to think," said Flossy, turning to Ruth. "I don't see how we can say it is wrong, when the Bible says that David danced before the Lord."  "It is not wrong," said Ruth, "but it is not right for us to dance."  "Why not?" asked Flossy. "Because we are not like David," said Ruth. "We have not his faith, nor his spirit, nor his courage."  "Oh, I see," said Flossy. "I see now why it is wrong for us to dance."  "Yes," said Ruth, "and besides, it is not becoming for young ladies to dance."  "Oh, I see," said Flossy. "I see	1
Court favour is like sunshine, it cannot penetrate if you run into the shade. I shall walk through, make my bow, observe how many tiers have been added to the Queen's head-dress in my absence, and while you, Marquis, are standing uncovered in the cold, I shall be back at Paris.	0
"I am going to Paris, where I have a house, and where I can live without being seen. I shall be happy there, and I shall be safe."  "But you will be bored, my dear Count," said the Duchess. "Oh, no, I shall not be bored. I shall be happy."  "And what will you do?" asked the Duchess. "I shall do nothing. I shall be happy."  "But you will be bored, my dear Count," said the Duchess. "Oh, no, I shall not be bored. I shall be happy	1
My own, my king, my husband! we will stand or fall together-hand to hand, heart to heart. We are not to be separated, you and I, in life or death.	0
"I will not have you go to the House of Lords to-night, my dear," said the Queen, with a passionate earnestness. "It is too late. I will go myself."  "But, my dear, it is impossible," said the King. "I must go. I cannot be absent to-night."  "Then I will go with you," said the Queen. "	1
What's your own private opinion of John as a spouter.	0
"I don't know what you mean by that, Frank. I've never seen him do anything but what was right."  "He's a good man, Ted, but he's got a lot of faults."  "What faults?"  "Well, he's a little too fond of drink, and he's not very particular about his money."  "Oh, I don't believe	1
No, Frank, I have no wish to say even that. I have no desire to say anything. What have I done that you should say such things to me?	0
"Frank, I am not going to quarrel with you. I am not going to say anything unkind. I am only going to ask you to forgive me."  "I have been so unhappy, Frank, so unhappy! I have been thinking of you all day long, and I have been wishing that I could make you happy. I have been wishing that I could do something to make	1
Good-evenin, Mr. Barry, I hope I'm seein' ye well?	0
"I'm glad it's fine, Frank. I was thinking of going out to-day." "I've been thinking of going out myself," said Frank. "I'll go with you if you like." "Oh, no, thank you, Frank. I don't want any company." "Well, I'll go alone then." "No, no, Frank, I couldn't have you	1
Yes, it's magnificent. You know, Mr. Lindsay, one of the greatest regrets I have is that I can't find leisure to peruse my books. Quite a lot of them I have-haven't I, Frank?	0
"I have no time to read, my dear," he said, with a sigh. "I am always busy."  "Busy!" exclaimed Mrs. Dad. "What are you busy about?"  "Oh, I am busy with my garden," said Dad. "I have to look after it, you know."  "But you have a gardener," said Mrs. Dad.  "Yes, but I have to see that he does his work properly," said Dad.  "	1
Good-bye, uncle Hugh. And thank you-thank you for all your kindness.	0
"I'm sorry, Uncle Hugh, but I must go. I've been away too long."  "I know, Frank, I know. But I'm glad you're going back to your own people."  "Yes, Uncle Hugh, I'm glad too."  "And I hope	1
You mistake me altogether, Hugh. I have not the slightest intention of entering into any discussion on any topic whatsoever with Mrs. Chorley.	0
"I am not going to have you talk politics with Mrs. Chorley. I don't want to hear any more about it."  "But, Sylvia, I must talk to her about it. It's my duty."  "It's your folly, and I won't have it	1
Reggie is not old and he is not young. I never can understand why people make such a fuss about their ages. I am forty‑eight and Reggie is forty‑three this year, and I make no bones about it.	0
"I don't know," said Annabel, with a little sigh. "I suppose he must be about twenty-five." "Twenty-five!" cried Fay. "He looks more like a boy." "Oh, I don't know," said Annabel. "He has a very young face, but he's really quite grown up." "I should think so," said Frank. "He's	1
I do not know, but I think you have the gift of healing	0
"I have a gift, I think, of healing. I have never tried it, but I feel sure that if I did I should be able to do good."  "I am glad to	1
Poor Wildacre had it in him to do great things, but he lost his chance. At least he did worse than lose it; he threw it away to the swine, and trampled it among the husks.	0
"I don't know what I should have done without him," said Arthur, with a sigh. "He was a great help to me."  "Yes, he was," said Blathwayte. "And he was a good fellow, too."  "He was," said Arthur.	1
Get in, Usha, and take the paddle. I can spring in when it is off the sands.	0
"Come, Usha, we will go out to-day. I have something to tell you."  "I am ready, mother."  "Then take the paddle, and sit beside me."	1
Let us leave the garden. Let us go into the burying-ground-here is spring, and that means love and hope. I have nothing more to do with spring.	0
"I am so miserable, so miserable! I cannot bear it any longer. I wish I were dead."  "I am sorry for you, Sylvia," said the other. "I am sorry for you, too, my dear."  "I wish I were dead," repeated Sylvia.	1
This contains the correspondence I mentioned, and some other things of varied importance. Everything about the post is in complete readiness for your own further orders.	0
"I have been ordered to report to General Philips," said Arnold, as he handed over the papers. "I am glad to see you, General Arnold," said Philips, "and I am sorry to see you in such a position." "I am sorry too," said Arnold, "but I suppose it is all right." "It is all right," said Philips, "but I wish it	1
nine verses, eight of them being 5 xa, or heroic, and the ninth 6xa, or an alexandrine	0
12 lines, 4 stanzas.  insufficent information.	1
'Tis at your bidding, Fate, I come My hist'ry to recount; And I, though unrenowned by age, Am Liberty's sweet fount. Before a white man's foot had trod Upon my long-sought shore, E'en though the savage only knew, 'Twas rich in golden ore.	0
1. I am the land of liberty, 2. And I have been so from the first; 3. I was not born to be a slave, 4. But to be free, and to be prosperous. 5. I was not born to be a slave, 6. But to be free, and to be prosperous. 7. I was not born to be a slave, 8. But to be free, and to be prosperous. 9. I was not born to be a slave, 10. But to be free, and to be prosperous. 11. I was not born to be a slave, 12. But to be free, and to be prosperous.	1
But a stick of timber which can be delivered in a place where men are building houses is a bit of wealth.	0
100,000 gallons of water poured into a desert oasis would be wealth. 100,000 gallons of water poured into a desert wilderness would be nothing. 100,000 gallons of water poured into a desert wilderness would be nothing.	1
It is because the answer will certainly determine our conduct now, and there is every reason to believe that it will affect the result hereafter.	0
It is because the future life is not only a possibility, but a certainty, and because the only question is whether we shall be ready for it when it comes.  1	1
But, sure, maybe he couldn't spare longer, so busy he must be over in big London.	0
'Twas a pity, though, that he had not come to stay longer.  'Twas a pity, indeed.  'Twas a pity, indeed, that he had not come	1
if you listen to his "White Company" and to "Micah Clarke!"	0
but I am not sure that he has not been too much influenced by the novels of Sir Walter Scott. 134 The passage is from a book of essays written in 189	1
so that at his death his own son saw himself master of a country not less than 255,000 square miles in extent	0
1646. He was succeeded by his son Alexis, who was only eight years old at the time of his father's death. 1646. He was succeeded by his son Alexis, who was only eight years old at the time of his father's death. 16	1
so they had that bare, unfinished appearance which is so disappointing to the stranger first visiting Scotland, who is accustomed to the bright little flower-gardens of the south-country villages of England	0
but now the road was almost deserted, and the houses looked as if they had been left there by the hand of some giant who had been playing with them.  13	1
But, with the recent development of practical means of blood vessel anastomosis, direct arterio-venous transfusion again seemed to come within the realm of possibility.	0
1896, Dr. C. H. Wood, of Boston, had made a series of experiments on dogs, and had succeeded in transfusing blood into them without any serious ill effects.  4	1
This failure, however, of the electoral college to retain its power of independent choice is probably not much to be regretted.	0
1. It is not expected that the electors will exercise their own judgment. 2. It is not expected that they will vote for any other candidate than the one who has been placed at the head of the ticket. 3. It is not expected that they will vote at all.	1
so we were glad enough to stop for luncheon at an out-of-door restaurant	0
and I felt sure that we should be glad to get out of it. 134 The passage is written in the first person, so the narrator is speaking directly to the reader. The	1
so as to secure a willing attention to his representations	0
1608, and who, after having been twice banished from the country, returned to it in 1615, and died there in 1635. 1	1
But with the consent of the parties, a judge may decide such a question beyond the limits stated.	0
1. It is not necessary that the person who claims to have been wronged should himself be a resident of the District. 2. He may be a stranger, and yet his claim may be	1
Dr. J. M. L. Marique's thesis, entitled Recherches experimentales sur le Mécanisme de Fonctionnement des Centres psycho-moteur du Cerveau, though presented in 1885, deserves mention here for its admirable summary of researches on the excito-motor area and sensory centres of the cortex since 1870, and also for his novel method of experimentation, which, however, itself needs further study.	0
1. In the course of his experiments on the localization of the motor centres in the cerebral cortex, Dr. Horsley has made some interesting observations on the effects of cutting the association fibres. 2. In the course of his experiments on the localization of the motor centres in the cerebral cortex, Dr. Horsley has made some interesting observations on the effects of cutting the association fibres. 3. In the course of his experiments on the localization of the motor centres in the cerebral cortex, Dr. Horsley has made some interesting observations on the effects of cutting the association fib	1
The Manchester League, promoted by Cobden, Bright, and others, maintaining a persistent agitation, and supported by Sir Robert Peel and his successors, Earl Russell, Mr. Gladstone, &c. succeeded in bringing about great reforms in economic and financial politics.	0
1832-1867. The period of the Reform Bill and the first years of the reign of Queen Victoria. 1832. The Reform Bill. 1834. The Poor Law. 1835. The Municipal Corporations Act. 1836. The Bank Charter Act. 1839. The repeal of the	1
This volume contains a brief but comprehensive summary of the most salient points to be considered in the elementary knowledge and treatment of mental disease.	0
1. The author of this book, Dr. Chase, has endeavored to present a concise and practical treatise on insanity. 2. It is intended to be used by nurses and general practitioners. 3. The author has endeavored to present a concise and practical treatise on insanity.	1
The fate of the Wood Duck is determined by its breeding and migration range.	0
1. THE wood duck, or "woodie," as it is familiarly called, is a bird of the genus Aix, and belongs to the family Anatidae. 2. It	1
Moreover, the employment of large capital and improved machinery has enormously increased production and decreased cost to the consumer.	0
1. THE great industrial changes which have taken place during the last half-century have been accompanied by a corresponding change in the condition of the laboring classes.	1
have usually a light touch, and an apparently inexhaustible power of turning out bright and readable, though often flimsy, articles upon social subjects.	0
... are not only more numerous, but also more capable than formerly. 125 126 WOMEN'S WORK.  134	1
It is a reflexion of the revolution that is going on below in the forms of production to-day.	0
1. A change in the habits of thought; 2. A change in the habits of action; 3. A change in the habits of feeling. 1. A change in the habits of thought; 2. A change in the habits of action; 3. A change in the habits of feeling. 1. A change in the habits of thought; 2. A	1
All the great advances have been made by men, even under our present individual system, who were really imbued with the collective idea.	0
1. The individual is the unit of society; 2. The individual is the creator of all wealth; 3. The individual is the inventor of all science; 4. The individual is the originator of all art; 5. The individual is the source of all progress.	1
When the hunters begin to come in next moon with sheep from the mountains you must comb the wool as you did when you were a little girl, and then make it into rolls and twist the yarn; make the dyes and color it, not for your husband's stockings only, but for a dancing-blanket.	0
When the sun was setting, the old man came out of his house.  (p. 34)  [Kin-da-shon's wife.]  (p. 34).  (p. 34).  (p. 34).  (p. 34).  (p. 34).  (p. 34).  (p. 34).  (p. 34).  (p.	1
